timestamp_ms,node,cpu_load_avg,cpu_combined,heap_used_mb,heap_committed_mb,heap_max_mb,processors
1778156217570,127.0.0.1:2551,3.4043,0.3011,2195.03,4008.48,4096.00,8
1778156217571,127.0.0.1:2551,3.4043,0.3011,2195.03,4008.48,4096.00,8
1778156236268,127.0.0.1:2551,4.1128,0.3081,1981.18,4011.43,4096.00,8
1778156236270,127.0.0.1:2551,4.1128,0.3081,1981.18,4011.43,4096.00,8
1778156239293,127.0.0.1:2551,3.9434,0.3408,1796.75,4013.91,4096.00,8
1778156239296,127.0.0.1:2551,3.9434,0.3408,1796.75,4013.91,4096.00,8
1778156242300,127.0.0.1:2551,5.2290,0.3498,1661.06,4015.99,4096.00,8
1778156242300,127.0.0.1:2551,5.2290,0.3498,1661.06,4015.99,4096.00,8
1778156245319,127.0.0.1:2551,5.2290,0.3485,1580.23,4017.74,4096.00,8
1778156245319,127.0.0.1:2551,5.2290,0.3485,1580.23,4017.74,4096.00,8
1778156248340,127.0.0.1:2551,5.2104,0.3579,1501.36,4019.21,4096.00,8
1778156248340,127.0.0.1:2551,5.2104,0.3579,1501.36,4019.21,4096.00,8
1778156251360,127.0.0.1:2551,4.9531,0.3652,1457.78,4020.45,4096.00,8
1778156251360,127.0.0.1:2551,4.9531,0.3652,1457.78,4020.45,4096.00,8
1778156254379,127.0.0.1:2551,4.9531,0.3548,1417.72,4021.49,4096.00,8
1778156254379,127.0.0.1:2551,4.9531,0.3548,1417.72,4021.49,4096.00,8
1778156257399,127.0.0.1:2551,5.0366,0.3621,1417.13,4022.37,4096.00,8
1778156257399,127.0.0.1:2551,5.0366,0.3621,1417.13,4022.37,4096.00,8
1778156260418,127.0.0.1:2551,5.0366,0.3686,1422.32,4023.11,4096.00,8
1778156260418,127.0.0.1:2551,5.0366,0.3686,1422.32,4023.11,4096.00,8
1778156263442,127.0.0.1:2551,5.1133,0.4250,1544.27,4023.73,4096.00,8
1778156263442,127.0.0.1:2551,5.1133,0.4250,1544.27,4023.73,4096.00,8
1778156266692,127.0.0.1:2551,6.1450,0.4912,1501.35,4031.41,4096.00,8
1778156266692,127.0.0.1:2551,6.1450,0.4912,1501.35,4031.41,4096.00,8
1778156269653,127.0.0.1:2551,6.1450,0.5341,1519.83,4040.57,4096.00,8
1778156269653,127.0.0.1:2551,6.1450,0.5341,1519.83,4040.57,4096.00,8
1778156272668,127.0.0.1:2551,5.8130,0.5195,1557.21,4048.59,4096.00,8
1778156272668,127.0.0.1:2551,5.8130,0.5195,1557.21,4048.59,4096.00,8
1778156275688,127.0.0.1:2551,5.8130,0.4872,1605.54,4055.34,4096.00,8
1778156275687,127.0.0.1:2551,5.8130,0.4872,1605.54,4055.34,4096.00,8
1778156278707,127.0.0.1:2551,5.8276,0.4715,1746.14,4061.01,4096.00,8
1778156278707,127.0.0.1:2551,5.8276,0.4715,1746.14,4061.01,4096.00,8
1778156281727,127.0.0.1:2551,5.3608,0.4170,1864.37,4065.79,4096.00,8
1778156281727,127.0.0.1:2551,5.3608,0.4170,1864.37,4065.79,4096.00,8
1778156284739,127.0.0.1:2551,5.3608,0.3896,1963.78,4069.80,4096.00,8
1778156284739,127.0.0.1:2551,5.3608,0.3896,1963.78,4069.80,4096.00,8
1778156287758,127.0.0.1:2551,5.0112,0.3486,2047.39,4073.17,4096.00,8
1778156287758,127.0.0.1:2551,5.0112,0.3486,2047.39,4073.17,4096.00,8
1778156290779,127.0.0.1:2551,5.0112,0.3136,2117.69,4076.01,4096.00,8
1778156290779,127.0.0.1:2551,5.0112,0.3136,2117.69,4076.01,4096.00,8
1778156293803,127.0.0.1:2551,4.6099,0.2836,2176.80,4078.39,4096.00,8
1778156293803,127.0.0.1:2551,4.6099,0.2836,2176.80,4078.39,4096.00,8
1778156296818,127.0.0.1:2551,8.6445,0.2698,2226.51,4080.40,4096.00,8
1778156296818,127.0.0.1:2551,8.6445,0.2698,2226.51,4080.40,4096.00,8
1778156299842,127.0.0.1:2551,8.6445,0.2611,2268.31,4082.09,4096.00,8
1778156299842,127.0.0.1:2551,8.6445,0.2611,2268.31,4082.09,4096.00,8
1778156302859,127.0.0.1:2551,8.4326,0.2488,2303.46,4083.50,4096.00,8
1778156302859,127.0.0.1:2551,8.4326,0.2488,2303.46,4083.50,4096.00,8
1778156305878,127.0.0.1:2551,8.4326,0.2270,2333.02,4084.70,4096.00,8
1778156305878,127.0.0.1:2551,8.4326,0.2270,2333.02,4084.70,4096.00,8
1778156308897,127.0.0.1:2551,7.8374,0.2234,2357.87,4085.70,4096.00,8
1778156308897,127.0.0.1:2551,7.8374,0.2234,2357.87,4085.70,4096.00,8
1778156311917,127.0.0.1:2551,7.5298,0.2399,2300.50,4086.54,4096.00,8
1778156311917,127.0.0.1:2551,7.5298,0.2399,2300.50,4086.54,4096.00,8
1778156314937,127.0.0.1:2551,7.5298,0.2485,2252.58,4087.25,4096.00,8
1778156314942,127.0.0.1:2551,7.5298,0.2485,2252.58,4087.25,4096.00,8
1778156317959,127.0.0.1:2551,7.0869,0.2330,2212.28,4087.85,4096.00,8
1778156317959,127.0.0.1:2551,7.0869,0.2330,2212.28,4087.85,4096.00,8
1778156320979,127.0.0.1:2551,7.0869,0.2164,2178.39,4088.35,4096.00,8
1778156320980,127.0.0.1:2551,7.0869,0.2164,2178.39,4088.35,4096.00,8
1778156323997,127.0.0.1:2551,6.8394,0.1999,2149.89,4088.77,4096.00,8
1778156323997,127.0.0.1:2551,6.8394,0.1999,2149.89,4088.77,4096.00,8
1778156327017,127.0.0.1:2551,6.3716,0.1916,2126.09,4089.13,4096.00,8
1778156327017,127.0.0.1:2551,6.3716,0.1916,2126.09,4089.13,4096.00,8
1778156330036,127.0.0.1:2551,6.3716,0.1979,2106.07,4089.42,4096.00,8
1778156330036,127.0.0.1:2551,6.3716,0.1979,2106.07,4089.42,4096.00,8
1778156333057,127.0.0.1:2551,6.0215,0.1959,2089.24,4089.67,4096.00,8
1778156333057,127.0.0.1:2551,6.0215,0.1959,2089.24,4089.67,4096.00,8
1778156336076,127.0.0.1:2551,6.0215,0.1745,2075.09,4089.89,4096.00,8
1778156336076,127.0.0.1:2551,6.0215,0.1745,2075.09,4089.89,4096.00,8
1778156339098,127.0.0.1:2551,5.7793,0.1570,2063.19,4090.06,4096.00,8
1778156339098,127.0.0.1:2551,5.7793,0.1570,2063.19,4090.06,4096.00,8
1778156342117,127.0.0.1:2551,5.3164,0.1472,2053.34,4090.21,4096.00,8
1778156342117,127.0.0.1:2551,5.3164,0.1472,2053.34,4090.21,4096.00,8
1778156345137,127.0.0.1:2551,5.3164,0.1441,2045.06,4090.34,4096.00,8
1778156345137,127.0.0.1:2551,5.3164,0.1441,2045.06,4090.34,4096.00,8
1778156348158,127.0.0.1:2551,4.8906,0.1338,2038.09,4090.44,4096.00,8
1778156348158,127.0.0.1:2551,4.8906,0.1338,2038.09,4090.44,4096.00,8
1778156351176,127.0.0.1:2551,4.8906,0.1234,2032.24,4090.53,4096.00,8
1778156351176,127.0.0.1:2551,4.8906,0.1234,2032.24,4090.53,4096.00,8
1778156354195,127.0.0.1:2551,4.5786,0.1148,2027.31,4090.61,4096.00,8
1778156354195,127.0.0.1:2551,4.5786,0.1148,2027.31,4090.61,4096.00,8
1778156357216,127.0.0.1:2551,4.2920,0.1072,2023.17,4090.67,4096.00,8
1778156357216,127.0.0.1:2551,4.2920,0.1072,2023.17,4090.67,4096.00,8
1778156360237,127.0.0.1:2551,4.2920,0.1102,2019.69,4090.72,4096.00,8
1778156360237,127.0.0.1:2551,4.2920,0.1102,2019.69,4090.72,4096.00,8
1778156363256,127.0.0.1:2551,4.0283,0.1147,2016.76,4090.77,4096.00,8
1778156363256,127.0.0.1:2551,4.0283,0.1147,2016.76,4090.77,4096.00,8
1778156366275,127.0.0.1:2551,4.0283,0.1145,2014.30,4090.80,4096.00,8
1778156366275,127.0.0.1:2551,4.0283,0.1145,2014.30,4090.80,4096.00,8
1778156369295,127.0.0.1:2551,3.8657,0.1248,2012.23,4090.83,4096.00,8
1778156369295,127.0.0.1:2551,3.8657,0.1248,2012.23,4090.83,4096.00,8
1778156569622,127.0.0.1:2551,2.6934,0.1678,89.52,308.00,4096.00,8
1778156569622,127.0.0.1:2551,2.6934,0.1678,89.52,308.00,4096.00,8
1778156572634,127.0.0.1:2551,2.7979,0.1928,89.68,308.00,4096.00,8
