timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778508508764,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",8,100,100,5854,9118,378.726
1778508509234,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",8,100,100,1819,1397,408.608
1778508511298,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",8,100,100,43830,119,1240.471
1778508514326,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",8,100,100,5854,9118,404.433
1778508514784,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",8,100,100,1819,1397,406.594
1778508516774,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",8,100,100,43830,119,1228.978
1778508519781,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",8,100,100,5854,9118,393.234
1778508520244,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",8,100,100,1819,1397,410.575
1778508522347,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",8,100,100,43830,119,1264.514
1778508525410,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",8,100,100,5854,9118,425.363
1778508525865,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",8,100,100,1819,1397,402.627
1778508528041,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",8,100,100,43830,119,1399.404
1778508531140,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",8,100,100,5854,9118,433.990
1778508531605,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",8,100,100,1819,1397,386.175
1778508533543,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",8,100,100,43830,119,1227.666
