timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778530467123,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",16,100,100,23,1,499.197
1778530476339,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",16,100,100,5854,9118,2652.611
1778530478108,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",16,100,100,1397,1819,1002.813
1778530480938,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",16,100,100,43830,119,2707.762
1778530483096,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",16,100,100,13,2,36.179
1778530484430,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",16,100,100,13,2,44.966
1778530486707,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",16,100,100,13,2,43.269
1778530488992,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",16,100,100,13,2,21.572
1778530491242,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",16,100,100,13,2,20.191
1778530493491,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",16,100,100,13,2,19.661
1778530495747,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",16,100,100,13,2,34.256
1778530498032,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",16,100,100,13,2,67.185
1778530500284,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",16,100,100,13,2,22.609
1778530502518,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",16,100,100,13,2,18.185
1778530504736,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",16,100,100,13,2,11.302
1778530506966,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",16,100,100,13,2,19.998
1778530509221,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",16,100,100,13,2,21.949
1778530511462,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",16,100,100,13,2,13.044
1778530515206,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",16,100,100,23,1,31.997
1778530518894,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",16,100,100,23,1,27.206
1778530523091,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",16,100,100,23,1,24.194
1778530526887,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",16,100,100,23,1,20.233
1778530530694,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",16,100,100,23,1,51.230
1778530534500,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",16,100,100,23,1,10.594
1778530538213,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",16,100,100,23,1,14.458
1778530542317,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",16,100,100,23,1,24.033
1778530546019,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",16,100,100,23,1,28.826
1778530549723,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",16,100,100,23,1,17.734
1778530553561,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",16,100,100,23,1,33.200
1778530557283,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",16,100,100,23,1,51.913
1778530560977,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",16,100,100,23,1,27.020
1778530565104,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",16,100,100,5854,9118,739.693
1778530568223,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",16,100,100,1397,1819,705.470
1778530572581,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",16,100,100,43830,119,2959.738
1778530577337,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",16,100,100,5854,9118,881.002
1778530580373,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",16,100,100,1397,1819,908.732
1778530583240,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",16,100,100,119,43830,2831.655
1778530588209,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",16,100,100,5854,9118,751.615
1778530594181,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",16,100,100,43830,1819,2708.349
1778530595819,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",16,100,100,4797,1397,1264.165
1778530600418,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",16,100,100,5854,9118,774.238
1778530606466,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",16,100,100,43830,1819,3441.257
