timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778535510409,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",4,10,10,23,1,208.015
1778535519664,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,10,10,5854,9118,2292.529
1778535521191,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,10,10,1397,1819,949.007
1778535524026,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,10,10,119,43830,2792.201
1778535526091,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",4,10,10,13,2,15.987
1778535527364,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",4,10,10,13,2,17.218
1778535529613,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",4,10,10,13,2,11.425
1778535531870,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",4,10,10,13,2,5.956
1778535534147,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",4,10,10,13,2,19.835
1778535536382,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",4,10,10,13,2,10.053
1778535538618,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",4,10,10,13,2,7.885
1778535540884,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",4,10,10,13,2,23.542
1778535543127,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",4,10,10,13,2,16.853
1778535545344,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",4,10,10,13,2,6.762
1778535547573,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",4,10,10,13,2,4.764
1778535549819,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",4,10,10,13,2,22.979
1778535552079,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",4,10,10,13,2,43.035
1778535554317,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",4,10,10,13,2,9.083
1778535558083,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",4,10,10,23,1,9.078
1778535562108,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",4,10,10,23,1,9.548
1778535565981,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",4,10,10,23,1,10.592
1778535569653,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",4,10,10,23,1,5.085
1778535574277,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",4,10,10,23,1,10.181
1778535577952,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",4,10,10,23,1,7.695
1778535582051,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",4,10,10,23,1,11.400
1778535585859,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",4,10,10,23,1,10.948
1778535589729,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",4,10,10,23,1,6.007
1778535593622,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",4,10,10,23,1,8.241
1778535597301,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",4,10,10,23,1,5.363
1778535601010,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",4,10,10,23,1,12.058
1778535604830,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",4,10,10,23,1,9.010
1778535609501,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",4,10,10,5854,9118,887.059
1778535612631,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",4,10,10,1397,1819,827.709
1778535615230,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",4,10,10,119,43830,2510.398
1778535620995,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",4,10,10,5854,9118,783.635
1778535624646,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",4,10,10,1397,1819,727.180
1778535628199,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",4,10,10,43830,119,3459.140
1778535633421,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",4,10,10,5854,9118,807.749
1778535636476,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",4,10,10,1397,1819,805.299
1778535642084,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",4,10,10,43830,119,3179.932
1778535647710,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",4,10,10,5854,9118,762.427
1778535650407,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",4,10,10,1397,1819,774.480
1778535655776,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",4,10,10,43830,119,3452.827
1778535661854,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",4,10,10,5854,9118,770.331
1778535665144,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",4,10,10,1397,1819,785.322
1778535670522,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",4,10,10,43830,119,3036.494
1778535675227,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-3",4,10,10,5854,9118,729.592
1778535679827,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-3",4,10,10,1397,1819,733.987
1778535683919,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-3",4,10,10,43830,119,3039.674
1778535689151,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-4",4,10,10,5854,9118,917.879
1778535691960,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-4",4,10,10,1397,1819,816.912
1778535695911,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-4",4,10,10,43830,119,3025.835
1778535700726,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-5",4,10,10,5854,9118,792.307
1778535704434,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-5",4,10,10,1397,1819,714.948
1778535707476,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-5",4,10,10,43830,119,2463.070
1778535712326,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",4,10,10,5854,9118,829.617
1778535715263,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",4,10,10,1397,1819,744.896
1778535720424,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",4,10,10,43830,119,2948.461
1778535725256,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",4,10,10,5854,9118,740.698
1778535728600,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",4,10,10,1397,1819,728.121
1778535732091,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",4,10,10,43830,119,3030.983
1778535736977,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",4,10,10,5854,9118,785.457
1778535740607,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",4,10,10,1397,1819,715.216
1778535744603,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",4,10,10,43830,119,3153.501
1778535750673,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",4,10,10,5854,9118,760.706
1778535754252,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",4,10,10,1397,1819,787.926
1778535758255,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",4,10,10,43830,119,2981.649
1778535762965,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",4,10,10,5854,9118,753.601
1778535768109,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",4,10,10,1397,1819,996.554
1778535773777,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",4,10,10,43830,119,2937.734
