timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778535843726,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",4,100,100,23,1,402.792
1778535852728,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,100,100,5854,9118,2439.507
1778535854245,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,100,100,1397,1819,862.901
1778535858492,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,100,100,43830,119,3245.355
1778535860632,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",4,100,100,13,2,72.515
1778535861965,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",4,100,100,13,2,19.325
1778535864272,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",4,100,100,13,2,45.214
1778535866645,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",4,100,100,13,2,18.901
1778535868925,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",4,100,100,13,2,13.747
1778535871231,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",4,100,100,13,2,23.942
1778535873461,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",4,100,100,13,2,11.968
1778535875701,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",4,100,100,13,2,14.813
1778535877943,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",4,100,100,13,2,17.038
1778535880192,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",4,100,100,13,2,19.282
1778535882460,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",4,100,100,13,2,42.044
1778535884701,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",4,100,100,13,2,15.283
1778535886948,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",4,100,100,13,2,23.626
1778535889200,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",4,100,100,13,2,24.863
