timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778535101665,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",2,1000,1000,23,1,1284.990
1778535109603,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",2,1000,1000,5854,9118,3085.385
1778535113896,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",2,1000,1000,1397,1819,1243.264
1778535118613,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",2,1000,1000,43830,119,3012.899
1778535120724,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",2,1000,1000,13,2,106.389
1778535122161,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",2,1000,1000,13,2,112.546
1778535124514,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",2,1000,1000,13,2,110.886
1778535126864,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",2,1000,1000,13,2,98.190
1778535129210,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",2,1000,1000,13,2,100.694
1778535131557,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",2,1000,1000,13,2,101.756
1778535133892,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",2,1000,1000,13,2,97.454
1778535136206,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",2,1000,1000,13,2,92.978
1778535138551,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",2,1000,1000,13,2,104.002
1778535140862,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",2,1000,1000,13,2,89.150
1778535143178,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",2,1000,1000,13,2,95.328
1778535145491,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",2,1000,1000,13,2,93.552
1778535147793,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",2,1000,1000,13,2,75.327
1778535150113,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",2,1000,1000,13,2,93.439
1778535154006,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",2,1000,1000,23,1,83.577
1778535157853,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",2,1000,1000,23,1,89.238
1778535161928,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",2,1000,1000,23,1,71.566
1778535165831,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",2,1000,1000,23,1,86.878
1778535169607,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",2,1000,1000,23,1,84.830
1778535173510,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",2,1000,1000,23,1,72.655
1778535177297,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",2,1000,1000,23,1,89.693
1778535181182,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",2,1000,1000,23,1,86.122
1778535185051,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",2,1000,1000,23,1,72.154
1778535188828,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",2,1000,1000,23,1,87.024
1778535193369,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",2,1000,1000,23,1,81.219
1778535197205,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",2,1000,1000,23,1,71.241
1778535201046,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",2,1000,1000,23,1,80.785
1778535205444,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",2,1000,1000,5854,9118,1084.066
1778535208846,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",2,1000,1000,1397,1819,791.017
1778535214633,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",2,1000,1000,43830,119,3169.446
1778535219729,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",2,1000,1000,5854,9118,1173.293
1778535222945,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",2,1000,1000,1397,1819,917.120
1778535227895,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",2,1000,1000,43830,119,2884.337
1778535232747,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",2,1000,1000,5854,9118,1132.937
1778535236299,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",2,1000,1000,1397,1819,1193.365
1778535240484,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",2,1000,1000,43830,119,3063.856
1778535245962,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",2,1000,1000,5854,9118,1452.784
1778535248552,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",2,1000,1000,1397,1819,885.035
1778535254331,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",2,1000,1000,43830,119,3142.715
1778535259215,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",2,1000,1000,5854,9118,1079.457
