timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778530950761,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",16,1000,1000,23,1,1375.254
1778530960321,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",16,1000,1000,5854,9118,3030.195
1778530962442,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",16,1000,1000,1397,1819,1095.843
1778530965081,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",16,1000,1000,119,43830,2600.608
1778530967190,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",16,1000,1000,13,2,105.390
1778530968560,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",16,1000,1000,13,2,109.538
1778530970904,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",16,1000,1000,13,2,100.402
1778530973304,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",16,1000,1000,13,2,87.517
1778530975698,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",16,1000,1000,13,2,108.899
1778530978059,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",16,1000,1000,13,2,88.145
1778530980460,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",16,1000,1000,13,2,105.273
1778530982786,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",16,1000,1000,13,2,89.423
1778530985127,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",16,1000,1000,13,2,114.718
1778530987443,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",16,1000,1000,13,2,73.640
1778530989750,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",16,1000,1000,13,2,100.082
1778530992053,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",16,1000,1000,13,2,80.981
1778530994366,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",16,1000,1000,13,2,88.870
1778530996663,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",16,1000,1000,13,2,61.455
1778531000443,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",16,1000,1000,23,1,81.854
1778531004300,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",16,1000,1000,23,1,83.027
1778531008108,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",16,1000,1000,23,1,63.984
1778531012200,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",16,1000,1000,23,1,78.033
1778531015955,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",16,1000,1000,23,1,63.520
1778531019757,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",16,1000,1000,23,1,72.818
1778531023623,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",16,1000,1000,23,1,65.908
1778531027358,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",16,1000,1000,23,1,96.216
1778531031107,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",16,1000,1000,23,1,59.522
1778531034969,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",16,1000,1000,23,1,71.094
1778531038688,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",16,1000,1000,23,1,67.064
1778531042805,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",16,1000,1000,23,1,95.268
1778531046597,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",16,1000,1000,23,1,67.490
1778531051062,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",16,1000,1000,5854,9118,948.841
1778531053779,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",16,1000,1000,1397,1819,825.745
1778531058117,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",16,1000,1000,43830,119,2598.240
1778531063001,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",16,1000,1000,5854,9118,888.472
1778531067023,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",16,1000,1000,1397,1819,875.873
1778531069577,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",16,1000,1000,119,43830,2518.690
1778531074378,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",16,1000,1000,5854,9118,741.832
1778531082230,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",16,1000,1000,43830,1819,2669.459
