timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778536165747,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",4,1000,1000,23,1,1448.040
1778536175505,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,1000,1000,5854,9118,3250.015
1778536177335,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,1000,1000,1397,1819,1198.509
1778536180627,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",4,1000,1000,119,43830,3250.168
1778536182748,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",4,1000,1000,13,2,152.362
1778536184116,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",4,1000,1000,13,2,102.816
1778536186561,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",4,1000,1000,13,2,223.557
1778536188870,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",4,1000,1000,13,2,73.295
1778536191221,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",4,1000,1000,13,2,129.722
1778536193544,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",4,1000,1000,13,2,96.002
1778536195932,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",4,1000,1000,13,2,106.565
1778536198303,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",4,1000,1000,13,2,127.484
1778536200605,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",4,1000,1000,13,2,71.993
1778536202971,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",4,1000,1000,13,2,140.751
1778536205274,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",4,1000,1000,13,2,78.051
1778536207565,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",4,1000,1000,13,2,83.130
1778536209922,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",4,1000,1000,13,2,115.458
1778536212220,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",4,1000,1000,13,2,64.542
1778536216100,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",4,1000,1000,23,1,108.243
1778536220070,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",4,1000,1000,23,1,75.062
1778536224572,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",4,1000,1000,23,1,73.964
1778536228328,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",4,1000,1000,23,1,91.933
1778536232453,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",4,1000,1000,23,1,73.401
1778536236252,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",4,1000,1000,23,1,68.331
1778536240029,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",4,1000,1000,23,1,97.169
1778536243880,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",4,1000,1000,23,1,74.469
1778536247659,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",4,1000,1000,23,1,81.002
