timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778529605215,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",1,10,10,23,1,208.827
1778529613439,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",1,10,10,9118,5854,2209.811
1778529617764,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",1,10,10,1397,1819,1057.227
1778529624108,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",1,10,10,43830,119,3812.810
1778529626276,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",1,10,10,13,2,21.834
1778529627647,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",1,10,10,13,2,14.256
1778529630021,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",1,10,10,13,2,13.096
1778529632399,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",1,10,10,13,2,12.246
1778529634733,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",1,10,10,13,2,13.902
1778529637072,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",1,10,10,13,2,8.796
1778529639399,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",1,10,10,13,2,6.862
1778529641750,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",1,10,10,13,2,18.841
1778529644112,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",1,10,10,13,2,18.160
1778529646498,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",1,10,10,13,2,9.747
1778529648831,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",1,10,10,13,2,4.906
1778529651162,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",1,10,10,13,2,12.547
1778529653520,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",1,10,10,13,2,14.333
1778529655862,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",1,10,10,13,2,7.104
1778529659846,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",1,10,10,23,1,9.417
1778529663793,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",1,10,10,23,1,7.700
1778529667572,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",1,10,10,23,1,10.504
1778529671663,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",1,10,10,23,1,7.181
1778529675618,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",1,10,10,23,1,9.096
1778529679450,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",1,10,10,23,1,6.638
1778529683315,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",1,10,10,23,1,13.525
1778529687264,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",1,10,10,23,1,20.373
1778529691142,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",1,10,10,23,1,29.204
1778529695139,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",1,10,10,23,1,12.931
1778529698907,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",1,10,10,23,1,16.640
1778529703200,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",1,10,10,23,1,6.622
1778529707096,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",1,10,10,23,1,5.361
1778529711816,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,10,10,9118,5854,1010.007
