timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778507528679,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",2,100,100,1819,1397,426.995
1778507531177,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",2,100,100,43830,119,1260.813
1778507534190,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",2,100,100,5854,9118,401.444
1778507534606,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",2,100,100,1819,1397,362.190
1778507537218,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",2,100,100,43830,119,1371.667
1778507540217,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",2,100,100,5854,9118,401.167
1778507540633,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",2,100,100,1819,1397,362.305
1778507543240,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",2,100,100,43830,119,1314.699
1778507546288,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",2,100,100,5854,9118,428.134
1778507546743,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",2,100,100,1819,1397,401.894
1778507549193,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",2,100,100,43830,119,1249.394
