timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778529123205,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",1,100,100,23,1,451.246
1778529132136,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",1,100,100,9118,5854,2168.746
1778529136826,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",1,100,100,1397,1819,1102.200
1778529143258,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",1,100,100,43830,119,4169.041
1778529145422,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",1,100,100,13,2,36.386
1778529146844,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",1,100,100,13,2,32.009
1778529149225,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",1,100,100,13,2,26.784
1778529151627,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",1,100,100,13,2,22.370
1778529153995,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",1,100,100,13,2,18.113
1778529156356,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",1,100,100,13,2,26.023
1778529158693,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",1,100,100,13,2,22.470
1778529161059,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",1,100,100,13,2,34.853
1778529163415,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",1,100,100,13,2,18.600
1778529165757,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",1,100,100,13,2,20.772
1778529168134,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",1,100,100,13,2,29.920
1778529170496,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",1,100,100,13,2,41.413
1778529172877,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",1,100,100,13,2,49.577
1778529175270,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",1,100,100,13,2,39.394
1778529179102,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",1,100,100,23,1,23.484
1778529183077,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",1,100,100,23,1,20.124
1778529187000,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",1,100,100,23,1,21.903
1778529190888,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",1,100,100,23,1,27.204
1778529194902,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",1,100,100,23,1,45.406
1778529198781,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",1,100,100,23,1,39.090
1778529202960,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",1,100,100,23,1,28.585
1778529206873,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",1,100,100,23,1,37.143
1778529210747,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",1,100,100,23,1,28.129
1778529214607,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",1,100,100,23,1,21.325
1778529218514,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",1,100,100,23,1,24.377
1778529222751,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",1,100,100,23,1,38.215
1778529226612,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",1,100,100,23,1,18.118
1778529231366,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,100,100,9118,5854,974.333
1778529235029,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,100,100,1397,1819,832.405
1778529242477,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,100,100,43830,119,3977.589
