timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778536549101,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-1",8,10,10,23,1,217.504
1778536557979,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",8,10,10,5854,9118,2354.757
1778536559712,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",8,10,10,1397,1819,945.322
1778536562629,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-2",8,10,10,43830,119,2574.826
1778536564881,"akka://ParallelJoinBenchmark/user/SysWarmupAgent-3",8,10,10,13,2,22.701
1778536566162,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-1",8,10,10,13,2,13.962
1778536568395,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-2",8,10,10,13,2,14.351
1778536570665,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_5-3",8,10,10,13,2,10.656
1778536572930,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-1",8,10,10,13,2,13.679
1778536575182,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-2",8,10,10,13,2,15.238
1778536577424,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-3",8,10,10,13,2,7.468
1778536579683,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-4",8,10,10,13,2,27.609
1778536582011,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-5",8,10,10,13,2,60.699
1778536584250,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-6",8,10,10,13,2,20.334
1778536586625,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",8,10,10,13,2,8.175
1778536588872,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",8,10,10,13,2,20.416
1778536591113,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",8,10,10,13,2,12.487
1778536593368,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",8,10,10,13,2,14.668
1778536597077,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",8,10,10,23,1,10.908
1778536600767,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",8,10,10,23,1,11.967
1778536604497,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",8,10,10,23,1,15.485
1778536608272,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",8,10,10,23,1,8.974
1778536612360,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",8,10,10,23,1,8.074
1778536616052,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",8,10,10,23,1,13.965
1778536619713,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",8,10,10,23,1,10.247
1778536623434,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",8,10,10,23,1,14.362
1778536627215,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",8,10,10,23,1,7.313
1778536630895,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",8,10,10,23,1,8.228
1778536634679,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",8,10,10,23,1,7.624
1778536638331,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",8,10,10,23,1,8.665
1778536642501,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",8,10,10,23,1,8.612
1778536646873,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",8,10,10,5854,9118,930.431
1778536650100,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",8,10,10,1397,1819,847.414
1778536653355,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",8,10,10,43830,119,2250.080
1778536658242,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",8,10,10,5854,9118,842.137
1778536661655,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",8,10,10,1397,1819,800.282
1778536664863,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",8,10,10,119,43830,3170.817
1778536670233,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",8,10,10,5854,9118,997.235
1778536672728,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",8,10,10,1397,1819,809.230
1778536675943,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",8,10,10,119,43830,3181.411
1778536681013,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",8,10,10,5854,9118,850.774
1778536684420,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",8,10,10,1397,1819,781.394
1778536688092,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",8,10,10,43830,119,3016.233
