timestamp_ms,query_id,thread_pool_size,bucket_size,actors_spawned,first_rs_rows,second_rs_rows,join_time_ms
1778506244258,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-7",1,100,100,13,2,20.353
1778506246296,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-8",1,100,100,13,2,14.701
1778506248340,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-9",1,100,100,13,2,11.967
1778506250389,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_5-10",1,100,100,13,2,14.870
1778506253977,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-1",1,100,100,23,1,17.806
1778506257757,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-2",1,100,100,23,1,15.738
1778506261298,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_1-3",1,100,100,23,1,17.845
1778506264857,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-1",1,100,100,23,1,13.232
1778506268554,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-2",1,100,100,23,1,45.942
1778506272134,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-3",1,100,100,23,1,48.198
1778506275681,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-4",1,100,100,23,1,19.035
1778506279371,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-5",1,100,100,23,1,31.647
1778506282932,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-6",1,100,100,23,1,15.135
1778506286862,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-7",1,100,100,23,1,15.738
1778506290442,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-8",1,100,100,23,1,17.752
1778506294010,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-9",1,100,100,23,1,21.618
1778506297816,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_1-10",1,100,100,23,1,21.777
1778506300841,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,100,100,9118,5854,546.749
1778506301371,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,100,100,1819,1397,479.007
1778506304781,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-1",1,100,100,43830,119,1794.063
1778506307985,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",1,100,100,9118,5854,500.438
1778506308513,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",1,100,100,1819,1397,469.823
1778506311884,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-2",1,100,100,43830,119,1781.381
1778506315118,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",1,100,100,9118,5854,516.633
1778506315641,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",1,100,100,1819,1397,472.110
1778506319150,"akka://ParallelJoinBenchmark/user/WarmupAgent-A_8_7-3",1,100,100,43830,119,1752.131
1778506322344,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",1,100,100,9118,5854,502.510
1778506322865,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",1,100,100,1819,1397,471.756
1778506326329,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-1",1,100,100,43830,119,1853.618
1778506329522,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",1,100,100,9118,5854,499.712
1778506330045,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",1,100,100,1819,1397,472.651
1778506333444,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-2",1,100,100,43830,119,1814.645
1778506336654,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-3",1,100,100,9118,5854,528.907
1778506337183,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-3",1,100,100,1819,1397,479.909
1778506340638,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-3",1,100,100,43830,119,1809.474
1778506343856,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-4",1,100,100,9118,5854,527.707
1778506344396,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-4",1,100,100,1819,1397,483.359
1778506347965,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-4",1,100,100,43830,119,1932.223
1778506351164,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-5",1,100,100,9118,5854,533.589
1778506351686,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-5",1,100,100,1819,1397,472.516
1778506355381,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-5",1,100,100,43830,119,2088.061
1778506358570,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",1,100,100,9118,5854,520.211
1778506359104,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",1,100,100,1819,1397,483.294
1778506362457,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-6",1,100,100,43830,119,1775.280
1778506365704,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",1,100,100,9118,5854,556.862
1778506366226,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",1,100,100,1819,1397,471.069
1778506369793,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-7",1,100,100,43830,119,1777.299
1778506372977,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",1,100,100,9118,5854,521.509
1778506373500,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",1,100,100,1819,1397,472.286
1778506376899,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-8",1,100,100,43830,119,1816.980
1778506380113,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",1,100,100,9118,5854,519.872
1778506380636,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",1,100,100,1819,1397,465.872
1778506384392,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-9",1,100,100,43830,119,2068.449
1778506387591,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",1,100,100,9118,5854,522.361
1778506388120,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",1,100,100,1819,1397,477.907
1778506391560,"akka://ParallelJoinBenchmark/user/MeasureAgent-A_8_7-10",1,100,100,43830,119,1860.159
