timestamp_ms,node,cpu_load_avg,cpu_combined,heap_used_mb,heap_committed_mb,heap_max_mb,processors
1778506542724,127.0.0.1:2551,1.1500,0.0619,1763.98,5843.87,8192.00,20
1778506542724,127.0.0.1:2551,1.1500,0.0619,1763.98,5843.87,8192.00,20
1778506545743,127.0.0.1:2551,1.0600,0.0600,1764.46,5843.89,8192.00,20
1778506545744,127.0.0.1:2551,1.0600,0.0600,1764.46,5843.89,8192.00,20
1778506548764,127.0.0.1:2551,1.0600,0.0591,1764.87,5843.91,8192.00,20
1778506548764,127.0.0.1:2551,1.0600,0.0591,1764.87,5843.91,8192.00,20
1778506551784,127.0.0.1:2551,0.9800,0.0577,1765.21,5843.92,8192.00,20
1778506551784,127.0.0.1:2551,0.9800,0.0577,1765.21,5843.92,8192.00,20
1778506554803,127.0.0.1:2551,0.9800,0.0567,1765.49,5843.93,8192.00,20
1778506554803,127.0.0.1:2551,0.9800,0.0567,1765.49,5843.93,8192.00,20
1778506557823,127.0.0.1:2551,0.9000,0.0554,1765.73,5843.95,8192.00,20
1778506557823,127.0.0.1:2551,0.9000,0.0554,1765.73,5843.95,8192.00,20
1778506560844,127.0.0.1:2551,0.8300,0.0558,1765.93,5843.95,8192.00,20
1778506560844,127.0.0.1:2551,0.8300,0.0558,1765.93,5843.95,8192.00,20
1778506563863,127.0.0.1:2551,0.8300,0.0556,1766.42,5843.96,8192.00,20
1778506563864,127.0.0.1:2551,0.8300,0.0556,1766.42,5843.96,8192.00,20
1778506566883,127.0.0.1:2551,0.9200,0.0558,1766.83,5843.97,8192.00,20
1778506566884,127.0.0.1:2551,0.9200,0.0558,1766.83,5843.97,8192.00,20
1778506569903,127.0.0.1:2551,0.9200,0.0553,1767.18,5843.97,8192.00,20
1778506569903,127.0.0.1:2551,0.9200,0.0553,1767.18,5843.97,8192.00,20
1778506572923,127.0.0.1:2551,1.4100,0.0547,1767.47,5843.98,8192.00,20
1778506572924,127.0.0.1:2551,1.4100,0.0547,1767.47,5843.98,8192.00,20
1778506575943,127.0.0.1:2551,1.2900,0.0538,1768.03,5843.98,8192.00,20
1778506575943,127.0.0.1:2551,1.2900,0.0538,1768.03,5843.98,8192.00,20
1778506578963,127.0.0.1:2551,1.2900,0.0538,1768.50,5843.98,8192.00,20
1778506578963,127.0.0.1:2551,1.2900,0.0538,1768.50,5843.98,8192.00,20
1778506581983,127.0.0.1:2551,1.1900,0.0548,1768.90,5843.99,8192.00,20
1778506581984,127.0.0.1:2551,1.1900,0.0548,1768.90,5843.99,8192.00,20
1778506585003,127.0.0.1:2551,1.1700,0.0546,1769.23,5843.99,8192.00,20
1778506585003,127.0.0.1:2551,1.1700,0.0546,1769.23,5843.99,8192.00,20
1778506588023,127.0.0.1:2551,1.1700,0.0539,1769.51,5843.99,8192.00,20
1778506588023,127.0.0.1:2551,1.1700,0.0539,1769.51,5843.99,8192.00,20
1778506591043,127.0.0.1:2551,1.2400,0.0531,1769.75,5843.99,8192.00,20
1778506591043,127.0.0.1:2551,1.2400,0.0531,1769.75,5843.99,8192.00,20
1778506594063,127.0.0.1:2551,1.2400,0.0525,1770.27,5843.99,8192.00,20
1778506594063,127.0.0.1:2551,1.2400,0.0525,1770.27,5843.99,8192.00,20
1778506597083,127.0.0.1:2551,1.4600,0.0530,1770.70,5843.99,8192.00,20
1778506597084,127.0.0.1:2551,1.4600,0.0530,1770.70,5843.99,8192.00,20
1778506600103,127.0.0.1:2551,1.4300,0.0552,1771.07,5844.00,8192.00,20
1778506600104,127.0.0.1:2551,1.4300,0.0552,1771.07,5844.00,8192.00,20
1778506603124,127.0.0.1:2551,1.4300,0.0568,1771.38,5844.00,8192.00,20
1778506603124,127.0.0.1:2551,1.4300,0.0568,1771.38,5844.00,8192.00,20
1778506606143,127.0.0.1:2551,1.4700,0.0569,1771.63,5844.00,8192.00,20
1778506606143,127.0.0.1:2551,1.4700,0.0569,1771.63,5844.00,8192.00,20
1778506609164,127.0.0.1:2551,1.4700,0.0561,1771.85,5844.00,8192.00,20
1778506609164,127.0.0.1:2551,1.4700,0.0561,1771.85,5844.00,8192.00,20
1778506612183,127.0.0.1:2551,1.4300,0.0554,1772.35,5844.00,8192.00,20
1778506612183,127.0.0.1:2551,1.4300,0.0554,1772.35,5844.00,8192.00,20
1778506615203,127.0.0.1:2551,1.3200,0.0553,1772.77,5844.00,8192.00,20
1778506615204,127.0.0.1:2551,1.3200,0.0553,1772.77,5844.00,8192.00,20
1778506618223,127.0.0.1:2551,1.3200,0.0547,1773.13,5844.00,8192.00,20
1778506618223,127.0.0.1:2551,1.3200,0.0547,1773.13,5844.00,8192.00,20
1778506621243,127.0.0.1:2551,1.2100,0.0543,1773.43,5844.00,8192.00,20
1778506621244,127.0.0.1:2551,1.2100,0.0543,1773.43,5844.00,8192.00,20
1778506624263,127.0.0.1:2551,1.2100,0.0537,1773.68,5844.00,8192.00,20
1778506624263,127.0.0.1:2551,1.2100,0.0537,1773.68,5844.00,8192.00,20
1778506627284,127.0.0.1:2551,1.1200,0.0538,1773.89,5844.00,8192.00,20
1778506627284,127.0.0.1:2551,1.1200,0.0538,1773.89,5844.00,8192.00,20
1778506630304,127.0.0.1:2551,1.1100,0.0531,1774.06,5844.00,8192.00,20
1778506630304,127.0.0.1:2551,1.1100,0.0531,1774.06,5844.00,8192.00,20
1778506633323,127.0.0.1:2551,1.1100,0.0527,1774.53,5844.00,8192.00,20
1778506633324,127.0.0.1:2551,1.1100,0.0527,1774.53,5844.00,8192.00,20
1778506636343,127.0.0.1:2551,1.0200,0.0518,1774.92,5844.00,8192.00,20
1778506636344,127.0.0.1:2551,1.0200,0.0518,1774.92,5844.00,8192.00,20
1778506639363,127.0.0.1:2551,1.0200,0.0514,1775.25,5844.00,8192.00,20
1778506639363,127.0.0.1:2551,1.0200,0.0514,1775.25,5844.00,8192.00,20
1778506642383,127.0.0.1:2551,1.1000,0.0521,1775.53,5844.00,8192.00,20
1778506642384,127.0.0.1:2551,1.1000,0.0521,1775.53,5844.00,8192.00,20
1778506645403,127.0.0.1:2551,1.0900,0.0520,1775.77,5844.00,8192.00,20
1778506645403,127.0.0.1:2551,1.0900,0.0520,1775.77,5844.00,8192.00,20
1778506648424,127.0.0.1:2551,1.0900,0.0553,1775.96,5844.00,8192.00,20
1778506648424,127.0.0.1:2551,1.0900,0.0553,1775.96,5844.00,8192.00,20
1778506651443,127.0.0.1:2551,1.0000,0.0544,1776.45,5844.00,8192.00,20
1778506651444,127.0.0.1:2551,1.0000,0.0544,1776.45,5844.00,8192.00,20
1778506654463,127.0.0.1:2551,1.0000,0.0535,1776.85,5844.00,8192.00,20
1778506654463,127.0.0.1:2551,1.0000,0.0535,1776.85,5844.00,8192.00,20
1778506657483,127.0.0.1:2551,1.1600,0.0541,1777.19,5844.00,8192.00,20
1778506657483,127.0.0.1:2551,1.1600,0.0541,1777.19,5844.00,8192.00,20
1778506660503,127.0.0.1:2551,1.3900,0.0617,1777.48,5844.00,8192.00,20
1778506660503,127.0.0.1:2551,1.3900,0.0617,1777.48,5844.00,8192.00,20
1778506663523,127.0.0.1:2551,1.3900,0.0603,1777.72,5844.00,8192.00,20
1778506663523,127.0.0.1:2551,1.3900,0.0603,1777.72,5844.00,8192.00,20
1778506666544,127.0.0.1:2551,1.4400,0.0587,1777.93,5844.00,8192.00,20
1778506666544,127.0.0.1:2551,1.4400,0.0587,1777.93,5844.00,8192.00,20
1778506669563,127.0.0.1:2551,1.4400,0.0579,1778.41,5844.00,8192.00,20
1778506669564,127.0.0.1:2551,1.4400,0.0579,1778.41,5844.00,8192.00,20
1778506672583,127.0.0.1:2551,1.4000,0.0567,1778.83,5844.00,8192.00,20
1778506672583,127.0.0.1:2551,1.4000,0.0567,1778.83,5844.00,8192.00,20
1778506675603,127.0.0.1:2551,1.4500,0.0574,1779.17,5844.00,8192.00,20
1778506675603,127.0.0.1:2551,1.4500,0.0574,1779.17,5844.00,8192.00,20
1778506678623,127.0.0.1:2551,1.4500,0.0559,1779.46,5844.00,8192.00,20
1778506678623,127.0.0.1:2551,1.4500,0.0559,1779.46,5844.00,8192.00,20
1778506681644,127.0.0.1:2551,1.5800,0.0547,1779.71,5844.00,8192.00,20
1778506681644,127.0.0.1:2551,1.5800,0.0547,1779.71,5844.00,8192.00,20
1778506684662,127.0.0.1:2551,1.5800,0.0560,1779.91,5844.00,8192.00,20
1778506684662,127.0.0.1:2551,1.5800,0.0560,1779.91,5844.00,8192.00,20
1778506687683,127.0.0.1:2551,1.4500,0.0552,1780.09,5844.00,8192.00,20
1778506687684,127.0.0.1:2551,1.4500,0.0552,1780.09,5844.00,8192.00,20
1778506690703,127.0.0.1:2551,1.3300,0.0556,1780.55,5844.00,8192.00,20
1778506690703,127.0.0.1:2551,1.3300,0.0556,1780.55,5844.00,8192.00,20
1778506693723,127.0.0.1:2551,1.3300,0.0573,1780.94,5844.00,8192.00,20
1778506693723,127.0.0.1:2551,1.3300,0.0573,1780.94,5844.00,8192.00,20
1778506696743,127.0.0.1:2551,1.2300,0.0599,1781.27,5844.00,8192.00,20
1778506696744,127.0.0.1:2551,1.2300,0.0599,1781.27,5844.00,8192.00,20
1778506699763,127.0.0.1:2551,1.2300,0.0581,1781.54,5844.00,8192.00,20
1778506699764,127.0.0.1:2551,1.2300,0.0581,1781.54,5844.00,8192.00,20
1778506702783,127.0.0.1:2551,1.1300,0.0566,1782.09,5844.00,8192.00,20
1778506702783,127.0.0.1:2551,1.1300,0.0566,1782.09,5844.00,8192.00,20
1778506705803,127.0.0.1:2551,1.2800,0.0565,1782.56,5844.00,8192.00,20
1778506705804,127.0.0.1:2551,1.2800,0.0565,1782.56,5844.00,8192.00,20
1778506708823,127.0.0.1:2551,1.2800,0.0553,1782.94,5844.00,8192.00,20
1778506708824,127.0.0.1:2551,1.2800,0.0553,1782.94,5844.00,8192.00,20
1778506711843,127.0.0.1:2551,1.1800,0.0542,1783.27,5844.00,8192.00,20
1778506711844,127.0.0.1:2551,1.1800,0.0542,1783.27,5844.00,8192.00,20
1778506714864,127.0.0.1:2551,1.1800,0.0533,1783.55,5844.00,8192.00,20
1778506714864,127.0.0.1:2551,1.1800,0.0533,1783.55,5844.00,8192.00,20
1778506717883,127.0.0.1:2551,1.0800,0.0535,1783.78,5844.00,8192.00,20
1778506717883,127.0.0.1:2551,1.0800,0.0535,1783.78,5844.00,8192.00,20
1778506720903,127.0.0.1:2551,0.9900,0.0530,1784.29,5844.00,8192.00,20
1778506720904,127.0.0.1:2551,0.9900,0.0530,1784.29,5844.00,8192.00,20
1778506723923,127.0.0.1:2551,0.9900,0.0523,1784.72,5844.00,8192.00,20
1778506723924,127.0.0.1:2551,0.9900,0.0523,1784.72,5844.00,8192.00,20
1778506726933,127.0.0.1:2551,0.9100,0.0528,1785.08,5844.00,8192.00,20
1778506726933,127.0.0.1:2551,0.9100,0.0528,1785.08,5844.00,8192.00,20
1778506729954,127.0.0.1:2551,0.9100,0.0542,1785.39,5844.00,8192.00,20
1778506729954,127.0.0.1:2551,0.9100,0.0542,1785.39,5844.00,8192.00,20
1778506732973,127.0.0.1:2551,1.0000,0.0558,1785.65,5844.00,8192.00,20
1778506732974,127.0.0.1:2551,1.0000,0.0558,1785.65,5844.00,8192.00,20
1778506735993,127.0.0.1:2551,1.0800,0.0561,1785.86,5844.00,8192.00,20
1778506735993,127.0.0.1:2551,1.0800,0.0561,1785.86,5844.00,8192.00,20
1778506739014,127.0.0.1:2551,1.0800,0.0565,1786.36,5844.00,8192.00,20
1778506739014,127.0.0.1:2551,1.0800,0.0565,1786.36,5844.00,8192.00,20
1778506742034,127.0.0.1:2551,1.0700,0.0565,1786.78,5844.00,8192.00,20
1778506742034,127.0.0.1:2551,1.0700,0.0565,1786.78,5844.00,8192.00,20
1778506745053,127.0.0.1:2551,0.9900,0.0555,1787.13,5844.00,8192.00,20
1778506745053,127.0.0.1:2551,0.9900,0.0555,1787.13,5844.00,8192.00,20
1778506748074,127.0.0.1:2551,0.9900,0.0561,1787.43,5844.00,8192.00,20
1778506748074,127.0.0.1:2551,0.9900,0.0561,1787.43,5844.00,8192.00,20
1778506751093,127.0.0.1:2551,0.9900,0.0558,1787.68,5844.00,8192.00,20
1778506751094,127.0.0.1:2551,0.9900,0.0558,1787.68,5844.00,8192.00,20
1778506754113,127.0.0.1:2551,0.9900,0.0562,1787.89,5844.00,8192.00,20
1778506754114,127.0.0.1:2551,0.9900,0.0562,1787.89,5844.00,8192.00,20
1778506757133,127.0.0.1:2551,0.9100,0.0557,1788.07,5844.00,8192.00,20
1778506757134,127.0.0.1:2551,0.9100,0.0557,1788.07,5844.00,8192.00,20
1778506760153,127.0.0.1:2551,0.9200,0.0562,1788.53,5844.00,8192.00,20
1778506760153,127.0.0.1:2551,0.9200,0.0562,1788.53,5844.00,8192.00,20
1778506763173,127.0.0.1:2551,0.9200,0.0564,1788.93,5844.00,8192.00,20
1778506763173,127.0.0.1:2551,0.9200,0.0564,1788.93,5844.00,8192.00,20
1778506766193,127.0.0.1:2551,0.8400,0.0562,1789.26,5844.00,8192.00,20
1778506766193,127.0.0.1:2551,0.8400,0.0562,1789.26,5844.00,8192.00,20
1778506769213,127.0.0.1:2551,0.8400,0.0552,1789.53,5844.00,8192.00,20
1778506769214,127.0.0.1:2551,0.8400,0.0552,1789.53,5844.00,8192.00,20
1778506772233,127.0.0.1:2551,1.1000,0.0540,1789.77,5844.00,8192.00,20
1778506772233,127.0.0.1:2551,1.1000,0.0540,1789.77,5844.00,8192.00,20
1778506775254,127.0.0.1:2551,1.0900,0.0538,1789.96,5844.00,8192.00,20
1778506775254,127.0.0.1:2551,1.0900,0.0538,1789.96,5844.00,8192.00,20
1778506778274,127.0.0.1:2551,1.0900,0.0552,1790.45,5844.00,8192.00,20
1778506778274,127.0.0.1:2551,1.0900,0.0552,1790.45,5844.00,8192.00,20
1778506781293,127.0.0.1:2551,1.0000,0.0542,1790.85,5844.00,8192.00,20
1778506781293,127.0.0.1:2551,1.0000,0.0542,1790.85,5844.00,8192.00,20
1778506784313,127.0.0.1:2551,1.0000,0.0556,1791.19,5844.00,8192.00,20
1778506784313,127.0.0.1:2551,1.0000,0.0556,1791.19,5844.00,8192.00,20
1778506787333,127.0.0.1:2551,0.9200,0.0561,1791.48,5844.00,8192.00,20
1778506787334,127.0.0.1:2551,0.9200,0.0561,1791.48,5844.00,8192.00,20
1778506790353,127.0.0.1:2551,0.9300,0.0589,1791.72,5844.00,8192.00,20
1778506790353,127.0.0.1:2551,0.9300,0.0589,1791.72,5844.00,8192.00,20
1778507281722,127.0.0.1:2551,1.2800,0.0612,86.12,500.00,8192.00,20
1778507281732,127.0.0.1:2551,1.2800,0.0612,86.12,500.00,8192.00,20
1778507284738,127.0.0.1:2551,1.2800,0.0736,86.44,500.00,8192.00,20
1778507284739,127.0.0.1:2551,1.2800,0.0736,86.44,500.00,8192.00,20
1778507287754,127.0.0.1:2551,1.4200,0.0758,86.70,500.00,8192.00,20
1778507287754,127.0.0.1:2551,1.4200,0.0758,86.70,500.00,8192.00,20
1778507290775,127.0.0.1:2551,1.3100,0.0926,89.16,500.00,8192.00,20
1778507290776,127.0.0.1:2551,1.3100,0.0926,89.16,500.00,8192.00,20
1778507293795,127.0.0.1:2551,1.3100,0.0941,109.94,515.91,8192.00,20
1778507293796,127.0.0.1:2551,1.3100,0.0941,109.94,515.91,8192.00,20
1778507296816,127.0.0.1:2551,2.0800,0.1302,156.56,567.47,8192.00,20
1778507296816,127.0.0.1:2551,2.0800,0.1302,156.56,567.47,8192.00,20
1778507300749,127.0.0.1:2551,2.0000,0.1303,290.72,1032.46,8192.00,20
1778507300749,127.0.0.1:2551,2.0000,0.1303,290.72,1032.46,8192.00,20
1778507303765,127.0.0.1:2551,2.0000,0.1203,442.36,1423.47,8192.00,20
1778507303766,127.0.0.1:2551,2.0000,0.1203,442.36,1423.47,8192.00,20
1778507306784,127.0.0.1:2551,2.0000,0.1105,586.74,1752.26,8192.00,20
1778507306785,127.0.0.1:2551,2.0000,0.1105,586.74,1752.26,8192.00,20
1778507309805,127.0.0.1:2551,2.0000,0.1051,740.28,2028.74,8192.00,20
1778507309805,127.0.0.1:2551,2.0000,0.1051,740.28,2028.74,8192.00,20
1778507312825,127.0.0.1:2551,1.8400,0.0995,885.31,2261.23,8192.00,20
1778507312825,127.0.0.1:2551,1.8400,0.0995,885.31,2261.23,8192.00,20
1778507315845,127.0.0.1:2551,1.8500,0.0959,1039.08,2456.74,8192.00,20
1778507315845,127.0.0.1:2551,1.8500,0.0959,1039.08,2456.74,8192.00,20
1778507318864,127.0.0.1:2551,1.8500,0.0904,1185.57,2621.13,8192.00,20
1778507318865,127.0.0.1:2551,1.8500,0.0904,1185.57,2621.13,8192.00,20
1778507321884,127.0.0.1:2551,1.7800,0.0865,1340.89,2759.37,8192.00,20
1778507321884,127.0.0.1:2551,1.7800,0.0865,1340.89,2759.37,8192.00,20
1778507333788,127.0.0.1:2551,3.0600,0.0581,86.10,500.00,8192.00,20
1778507333800,127.0.0.1:2551,3.0600,0.0581,86.10,500.00,8192.00,20
1778507336804,127.0.0.1:2551,2.8100,0.0576,86.42,500.00,8192.00,20
1778507336806,127.0.0.1:2551,2.8100,0.0576,86.42,500.00,8192.00,20
1778507339822,127.0.0.1:2551,2.8100,0.0567,86.69,500.00,8192.00,20
1778507339824,127.0.0.1:2551,2.8100,0.0567,86.69,500.00,8192.00,20
1778507342841,127.0.0.1:2551,2.6700,0.0563,86.91,500.00,8192.00,20
1778507342842,127.0.0.1:2551,2.6700,0.0563,86.91,500.00,8192.00,20
1778507345860,127.0.0.1:2551,2.5300,0.0566,87.10,500.00,8192.00,20
1778507345862,127.0.0.1:2551,2.5300,0.0566,87.10,500.00,8192.00,20
1778507348880,127.0.0.1:2551,2.5300,0.0571,87.26,500.00,8192.00,20
1778507348881,127.0.0.1:2551,2.5300,0.0571,87.26,500.00,8192.00,20
1778507376172,127.0.0.1:2551,2.3300,0.0639,86.28,500.00,8192.00,20
1778507376173,127.0.0.1:2551,2.3300,0.0639,86.28,500.00,8192.00,20
1778507379189,127.0.0.1:2551,2.3300,0.0652,86.60,500.00,8192.00,20
1778507379190,127.0.0.1:2551,2.3300,0.0652,86.60,500.00,8192.00,20
1778507382205,127.0.0.1:2551,2.2300,0.0755,86.87,500.00,8192.00,20
1778507382205,127.0.0.1:2551,2.2300,0.0755,86.87,500.00,8192.00,20
1778507385230,127.0.0.1:2551,2.6100,0.0855,88.28,515.91,8192.00,20
1778507385231,127.0.0.1:2551,2.6100,0.0855,88.28,515.91,8192.00,20
1778507388246,127.0.0.1:2551,2.6100,0.0843,84.21,529.29,8192.00,20
1778507388246,127.0.0.1:2551,2.6100,0.0843,84.21,529.29,8192.00,20
1778507391265,127.0.0.1:2551,2.8800,0.1210,123.12,633.14,8192.00,20
1778507391265,127.0.0.1:2551,2.8800,0.1210,123.12,633.14,8192.00,20
1778507394284,127.0.0.1:2551,2.8800,0.1247,378.85,1060.63,8192.00,20
1778507394284,127.0.0.1:2551,2.8800,0.1247,378.85,1060.63,8192.00,20
1778507397306,127.0.0.1:2551,2.6500,0.1151,630.16,1420.10,8192.00,20
1778507397306,127.0.0.1:2551,2.6500,0.1151,630.16,1420.10,8192.00,20
1778507400325,127.0.0.1:2551,2.4400,0.1056,858.35,1722.39,8192.00,20
1778507400325,127.0.0.1:2551,2.4400,0.1056,858.35,1722.39,8192.00,20
1778507403345,127.0.0.1:2551,2.4400,0.0981,1082.06,1976.57,8192.00,20
1778507403345,127.0.0.1:2551,2.4400,0.0981,1082.06,1976.57,8192.00,20
1778507406365,127.0.0.1:2551,2.2400,0.0912,1286.40,2190.32,8192.00,20
1778507406365,127.0.0.1:2551,2.2400,0.0912,1286.40,2190.32,8192.00,20
1778507409385,127.0.0.1:2551,2.2400,0.0862,1490.69,2370.05,8192.00,20
1778507409385,127.0.0.1:2551,2.2400,0.0862,1490.69,2370.05,8192.00,20
1778507412405,127.0.0.1:2551,2.2200,0.0815,1364.89,2521.20,8192.00,20
1778507412405,127.0.0.1:2551,2.2200,0.0815,1364.89,2521.20,8192.00,20
1778507415425,127.0.0.1:2551,2.0400,0.0776,1291.56,2648.29,8192.00,20
1778507415425,127.0.0.1:2551,2.0400,0.0776,1291.56,2648.29,8192.00,20
1778507418445,127.0.0.1:2551,2.0400,0.0746,1246.12,2755.16,8192.00,20
1778507418445,127.0.0.1:2551,2.0400,0.0746,1246.12,2755.16,8192.00,20
1778507421465,127.0.0.1:2551,1.8800,0.0717,1240.38,2845.03,8192.00,20
1778507421465,127.0.0.1:2551,1.8800,0.0717,1240.38,2845.03,8192.00,20
1778507424485,127.0.0.1:2551,1.8800,0.0690,1235.86,2920.60,8192.00,20
1778507424485,127.0.0.1:2551,1.8800,0.0690,1235.86,2920.60,8192.00,20
1778507427505,127.0.0.1:2551,1.8100,0.0675,1248.93,2984.15,8192.00,20
1778507427505,127.0.0.1:2551,1.8100,0.0675,1248.93,2984.15,8192.00,20
1778507430525,127.0.0.1:2551,1.6600,0.0659,1277.10,3037.58,8192.00,20
1778507430525,127.0.0.1:2551,1.6600,0.0659,1277.10,3037.58,8192.00,20
1778507433545,127.0.0.1:2551,1.6600,0.0644,1317.34,3082.52,8192.00,20
1778507433545,127.0.0.1:2551,1.6600,0.0644,1317.34,3082.52,8192.00,20
1778507436565,127.0.0.1:2551,1.5300,0.0634,1368.36,3120.30,8192.00,20
1778507436565,127.0.0.1:2551,1.5300,0.0634,1368.36,3120.30,8192.00,20
1778507439586,127.0.0.1:2551,1.5300,0.0633,1428.12,3152.07,8192.00,20
1778507439586,127.0.0.1:2551,1.5300,0.0633,1428.12,3152.07,8192.00,20
1778507442605,127.0.0.1:2551,1.5700,0.0619,1495.25,3178.79,8192.00,20
1778507442605,127.0.0.1:2551,1.5700,0.0619,1495.25,3178.79,8192.00,20
1778507445625,127.0.0.1:2551,1.4400,0.0608,1552.01,3201.26,8192.00,20
1778507445625,127.0.0.1:2551,1.4400,0.0608,1552.01,3201.26,8192.00,20
1778507448645,127.0.0.1:2551,1.4400,0.0607,1616.28,3220.15,8192.00,20
1778507448645,127.0.0.1:2551,1.4400,0.0607,1616.28,3220.15,8192.00,20
1778507451665,127.0.0.1:2551,1.3300,0.0599,1687.52,3236.04,8192.00,20
1778507451665,127.0.0.1:2551,1.3300,0.0599,1687.52,3236.04,8192.00,20
1778507454685,127.0.0.1:2551,1.3300,0.0595,1764.28,3249.40,8192.00,20
1778507454685,127.0.0.1:2551,1.3300,0.0595,1764.28,3249.40,8192.00,20
1778507457705,127.0.0.1:2551,1.3000,0.0586,1845.38,3260.63,8192.00,20
1778507457705,127.0.0.1:2551,1.3000,0.0586,1845.38,3260.63,8192.00,20
1778507460725,127.0.0.1:2551,1.2000,0.0586,1913.89,3270.08,8192.00,20
1778507460726,127.0.0.1:2551,1.2000,0.0586,1913.89,3270.08,8192.00,20
1778507463745,127.0.0.1:2551,1.2000,0.0583,1988.05,3278.02,8192.00,20
